booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1088,57801,Stayed,23-02-2017,24-02-2017,1,86,1867,395,22-02-2017
1089,57801,Stayed,01-03-2017,02-03-2017,1,86,1633,345,27-02-2017
1090,57801,Stayed,22-02-2017,23-02-2017,1,86,1749,370,21-02-2017
1091,38832,Stayed,22-02-2017,23-02-2017,1,86,1386,294,22-02-2017
1092,37423,Stayed,19-02-2017,23-02-2017,1,86,9012,1906,10-02-2017
1093,57801,Stayed,21-02-2017,22-02-2017,1,86,1894,400,20-02-2017
1094,57801,Stayed,20-02-2017,21-02-2017,1,86,1730,366,19-02-2017
1095,37423,Stayed,17-02-2017,19-02-2017,1,86,5200,1100,14-02-2017
1096,57801,Cancelled,26-02-2017,27-02-2017,1,86,2094,443,24-02-2017
1097,57801,Cancelled,16-02-2017,20-02-2017,1,86,9246,1956,15-02-2017
1098,128997,Stayed,04-02-2017,06-02-2017,1,86,3819,809,01-02-2017
1099,67744,Stayed,14-02-2017,15-02-2017,1,86,1664,352,14-02-2017
1100,31412,Stayed,03-02-2017,04-02-2017,1,86,2029,429,03-02-2017
1101,71800,Stayed,02-02-2017,03-02-2017,1,86,1386,294,01-02-2017
1102,160269,Stayed,01-02-2017,02-02-2017,1,86,1594,338,01-02-2017
1103,152224,Cancelled,01-02-2017,02-02-2017,1,86,1594,338,01-02-2017
1104,167471,Stayed,20-02-2017,21-02-2017,1,161,1594,338,20-02-2017
1105,104980,No Show,28-02-2017,01-03-2017,1,161,1405,297,28-02-2017
1106,104980,Stayed,28-02-2017,01-03-2017,1,161,1463,309,28-02-2017
1107,45386,Cancelled,09-02-2017,10-02-2017,1,161,1977,418,09-02-2017
1108,117378,Stayed,13-02-2017,14-02-2017,1,248,2274,481,02-02-2017
1109,172653,No Show,09-03-2017,10-03-2017,2,760,8447,1788,15-02-2017
1110,138286,Stayed,25-02-2017,26-02-2017,1,355,3054,646,25-02-2017
1111,56000,Stayed,26-02-2017,01-03-2017,1,597,7734,1636,25-02-2017
1112,72648,Stayed,28-02-2017,01-03-2017,1,597,2555,540,27-02-2017
1113,85555,Stayed,23-02-2017,27-02-2017,1,597,11710,2576,18-02-2017
1114,50501,Stayed,15-02-2017,17-02-2017,1,597,5145,1089,14-02-2017
1115,43620,Stayed,13-02-2017,15-02-2017,1,597,5717,1451,02-02-2017
1116,129331,Stayed,09-02-2017,12-02-2017,1,597,7960,1684,06-02-2017
1117,106210,Cancelled,05-03-2017,07-03-2017,1,154,4287,943,25-02-2017
1118,26389,Stayed,25-02-2017,26-02-2017,1,154,2924,618,25-02-2017
1119,26389,Stayed,13-02-2017,14-02-2017,1,154,2469,523,12-02-2017
1120,147455,Stayed,12-02-2017,13-02-2017,1,154,3249,688,12-02-2017
1121,164571,Cancelled,16-02-2017,21-02-2017,2,154,20787,5277,11-02-2017
1122,26389,Stayed,01-02-2017,02-02-2017,1,154,2534,536,01-02-2017
1123,195339,Stayed,03-02-2017,04-02-2017,1,154,1819,385,03-02-2017
1124,30990,Cancelled,28-02-2017,01-03-2017,1,84,1884,398,27-02-2017
1125,24587,Stayed,23-02-2017,24-02-2017,1,84,1754,371,23-02-2017
1126,129675,Stayed,08-02-2017,09-02-2017,1,84,1884,398,08-02-2017
1127,61353,Stayed,04-03-2017,05-03-2017,1,894,2924,618,27-02-2017
1128,47695,Stayed,16-02-2017,17-02-2017,1,894,2469,523,16-02-2017
1129,196554,Stayed,05-02-2017,06-02-2017,1,894,2859,629,04-02-2017
1130,16603,Cancelled,01-02-2017,02-02-2017,1,894,3314,842,01-02-2017
1131,196829,Stayed,26-02-2017,03-03-2017,1,612,8769,1855,25-02-2017
1132,72648,Cancelled,14-02-2017,15-02-2017,1,612,1949,413,13-02-2017
1133,72648,Stayed,01-02-2017,02-02-2017,1,612,2209,468,01-02-2017
1134,172023,Cancelled,17-02-2017,19-02-2017,1,251,5067,1073,16-02-2017
1135,133399,Stayed,03-05-2017,07-05-2017,1,975,8835,0,02-02-2017
1136,68720,Stayed,19-02-2017,20-02-2017,1,756,2339,495,19-02-2017
1137,86187,Stayed,05-02-2017,06-02-2017,1,756,2469,627,05-02-2017
1138,77179,Stayed,23-02-2017,25-02-2017,1,106,5587,1183,22-02-2017
1139,77179,Stayed,17-02-2017,23-02-2017,1,106,18127,3835,17-02-2017
1140,77179,Stayed,09-02-2017,19-02-2017,1,106,29692,6281,08-02-2017
1141,77179,Stayed,17-02-2017,18-02-2017,1,106,3184,673,17-02-2017
1142,77179,Stayed,12-02-2017,17-02-2017,1,106,14684,3106,11-02-2017
1143,77179,Stayed,15-02-2017,17-02-2017,1,106,5587,1183,15-02-2017
1144,77179,Stayed,13-02-2017,15-02-2017,1,106,5847,1238,13-02-2017
1145,30963,Stayed,13-02-2017,14-02-2017,1,106,3054,646,13-02-2017
1146,30963,Stayed,12-02-2017,13-02-2017,1,106,2599,550,12-02-2017
1147,47342,Stayed,07-02-2017,10-02-2017,1,106,6755,1429,07-02-2017
1148,22852,Cancelled,03-02-2017,04-02-2017,1,874,2534,558,03-02-2017
1149,106508,Cancelled,25-02-2017,26-02-2017,1,244,3119,660,25-02-2017
1150,9197,Cancelled,03-03-2017,05-03-2017,1,244,5847,1238,07-02-2017
1151,60635,Stayed,04-03-2017,05-03-2017,1,244,2209,561,20-02-2017
1152,190136,Cancelled,17-02-2017,18-02-2017,1,244,2079,440,07-02-2017
1153,124084,Cancelled,04-02-2017,05-02-2017,1,408,2989,759,04-02-2017
1154,52617,Stayed,03-02-2017,05-02-2017,1,554,5327,1128,03-02-2017
1155,172023,Stayed,17-02-2017,19-02-2017,1,757,5840,1235,17-02-2017
1156,77745,Cancelled,04-03-2017,07-03-2017,1,757,9204,1947,21-02-2017
1157,172114,Stayed,28-02-2017,01-03-2017,1,691,1580,334,28-02-2017
1158,172114,Stayed,27-02-2017,28-02-2017,1,691,1595,338,27-02-2017
1159,172114,Stayed,26-02-2017,27-02-2017,1,691,1516,321,26-02-2017
1160,172114,Stayed,25-02-2017,26-02-2017,1,691,1888,399,24-02-2017
1161,181599,Stayed,20-02-2017,23-02-2017,1,691,5690,1252,19-02-2017
1162,137492,Stayed,15-02-2017,16-02-2017,1,691,1953,414,15-02-2017
1163,69522,Stayed,07-02-2017,08-02-2017,1,691,1936,409,07-02-2017
1164,93351,Stayed,04-02-2017,05-02-2017,1,691,2687,569,04-02-2017
1165,140961,Cancelled,01-03-2017,02-03-2017,1,691,1905,403,01-02-2017
1166,94520,Stayed,11-02-2017,13-02-2017,1,691,4441,977,10-02-2017
1167,137492,Stayed,28-02-2017,01-03-2017,1,820,2274,481,28-02-2017
1168,9065,Stayed,21-02-2017,24-02-2017,1,820,7149,1573,21-02-2017
1169,137492,Stayed,20-02-2017,21-02-2017,1,820,2209,468,20-02-2017
1170,137492,Stayed,10-02-2017,11-02-2017,1,820,2274,481,10-02-2017
1171,137492,Stayed,17-02-2017,18-02-2017,1,820,2339,495,17-02-2017
1172,137492,Stayed,13-02-2017,14-02-2017,1,820,2339,495,13-02-2017
1173,170174,Stayed,17-02-2017,18-02-2017,1,978,3769,798,17-02-2017
1174,170174,Stayed,18-02-2017,19-02-2017,1,978,3704,783,18-02-2017
1175,170174,Cancelled,16-02-2017,17-02-2017,1,978,3834,811,16-02-2017
1176,113815,Stayed,18-02-2017,19-02-2017,1,633,3574,756,18-02-2017
1177,113815,Stayed,17-02-2017,18-02-2017,1,633,3574,756,16-02-2017
1178,98785,Stayed,14-02-2017,15-02-2017,1,888,2924,618,14-02-2017
1179,120340,Cancelled,20-02-2017,21-02-2017,1,888,2600,572,20-02-2017
1180,154316,Cancelled,05-02-2017,06-02-2017,1,699,4354,921,05-02-2017
1181,154660,Cancelled,04-05-2017,05-05-2017,2,627,3682,0,11-02-2017
1182,16954,Stayed,07-02-2017,10-02-2017,1,627,6513,1378,06-02-2017
1183,137492,Cancelled,06-02-2017,07-02-2017,1,635,2079,440,06-02-2017
1184,172653,Stayed,20-02-2017,22-02-2017,1,359,4417,935,16-02-2017
1185,47342,Stayed,13-02-2017,15-02-2017,1,359,4937,1045,08-02-2017
1186,166884,Cancelled,04-02-2017,05-02-2017,1,842,2648,583,02-02-2017
1187,133948,Stayed,14-02-2017,15-02-2017,1,780,1949,413,11-02-2017
1188,146718,Stayed,22-02-2017,23-02-2017,1,299,2859,605,22-02-2017
1189,171586,Stayed,20-02-2017,23-02-2017,1,299,10460,2213,18-02-2017
1190,189926,Cancelled,14-02-2017,15-02-2017,1,299,3444,728,14-02-2017
1191,189926,Stayed,14-02-2017,15-02-2017,1,299,3444,728,14-02-2017
1192,172055,Stayed,10-02-2017,11-02-2017,1,299,2794,591,10-02-2017
1193,188854,Cancelled,10-02-2017,11-02-2017,1,299,2989,633,10-02-2017
1194,46434,Stayed,04-02-2017,06-02-2017,1,299,7602,1929,03-02-2017
1195,119565,Stayed,05-02-2017,06-02-2017,1,299,3314,701,04-02-2017
1196,53008,Cancelled,05-02-2017,06-02-2017,1,299,3314,0,04-02-2017
1197,53008,Cancelled,13-02-2017,14-02-2017,1,299,3314,701,12-02-2017
1198,189735,Stayed,25-03-2017,26-03-2017,1,315,3679,779,25-02-2017
1199,111098,Cancelled,26-02-2017,27-02-2017,1,315,3487,738,24-02-2017
1200,180388,Cancelled,26-02-2017,27-02-2017,1,315,3189,674,19-02-2017
1201,133250,Stayed,18-02-2017,19-02-2017,1,315,3099,656,18-02-2017
1202,183032,Stayed,11-02-2017,12-02-2017,1,315,3189,810,08-02-2017
1203,59828,Stayed,15-02-2017,16-02-2017,1,315,3194,675,15-02-2017
1204,189735,Stayed,10-02-2017,11-02-2017,1,315,3822,809,09-02-2017
1205,188854,Cancelled,10-02-2017,11-02-2017,1,315,3212,680,10-02-2017
1206,188854,Cancelled,08-02-2017,09-02-2017,1,315,3189,674,07-02-2017
1207,134266,Cancelled,07-02-2017,08-02-2017,1,315,2773,586,07-02-2017
1208,70263,Stayed,04-02-2017,05-02-2017,1,315,3416,723,04-02-2017
1209,197333,Stayed,11-02-2017,12-02-2017,1,315,3696,782,11-02-2017
1210,189735,Stayed,11-02-2017,12-02-2017,1,315,3189,674,08-02-2017
1211,162892,Stayed,02-02-2017,03-02-2017,1,315,3416,723,02-02-2017
1212,65977,Stayed,15-02-2017,16-02-2017,1,309,3249,825,14-02-2017
1213,74427,Cancelled,13-02-2017,15-02-2017,1,309,5262,1157,08-02-2017
1214,119466,Cancelled,09-02-2017,10-02-2017,1,309,2599,550,08-02-2017
1215,8864,Cancelled,25-02-2017,26-02-2017,1,557,2664,563,25-02-2017
1216,156740,Stayed,19-02-2017,20-02-2017,1,557,2339,495,19-02-2017
1217,198706,Cancelled,19-02-2017,20-02-2017,1,557,2079,440,19-02-2017
1218,180388,Stayed,18-02-2017,19-02-2017,1,557,2989,658,18-02-2017
1219,162144,No Show,11-02-2017,12-02-2017,1,557,3249,688,11-02-2017
1220,135454,Stayed,10-02-2017,11-02-2017,1,557,2209,468,10-02-2017
1221,93346,Stayed,01-03-2017,02-03-2017,1,132,3574,787,28-02-2017
1222,183794,Stayed,25-02-2017,26-02-2017,2,132,10137,2145,25-02-2017
1223,64673,Stayed,25-02-2017,26-02-2017,1,132,4224,893,16-02-2017
1224,34712,Stayed,10-02-2017,11-02-2017,1,132,4224,893,10-02-2017
1225,111950,Cancelled,20-02-2017,21-02-2017,1,883,3588,759,20-02-2017
1226,185319,Stayed,18-02-2017,19-02-2017,1,883,3588,759,18-02-2017
1227,76262,Stayed,19-02-2017,20-02-2017,1,883,3588,759,19-02-2017
1228,154668,Cancelled,12-02-2017,13-02-2017,1,883,3588,759,12-02-2017
1229,181737,Cancelled,12-02-2017,13-02-2017,1,883,4212,891,12-02-2017
1230,107041,Cancelled,12-02-2017,13-02-2017,1,883,3120,660,10-02-2017
1231,17980,Stayed,11-02-2017,12-02-2017,1,883,3588,759,10-02-2017
1232,196670,No Show,10-02-2017,11-02-2017,1,883,3120,660,10-02-2017
1233,146846,Cancelled,04-02-2017,05-02-2017,1,883,4843,1230,04-02-2017
1234,188409,Cancelled,09-02-2017,10-02-2017,1,883,3588,759,09-02-2017
1235,199593,Stayed,10-02-2017,11-02-2017,1,266,4159,880,10-02-2017
1236,199593,Stayed,02-02-2017,03-02-2017,1,266,4094,866,02-02-2017
1237,41043,Cancelled,17-02-2017,18-02-2017,1,31,4224,1073,17-02-2017
1238,46976,Stayed,11-02-2017,12-02-2017,1,31,5134,1130,11-02-2017
1239,41043,No Show,17-02-2017,18-02-2017,1,265,3964,872,17-02-2017
1240,17980,Cancelled,24-02-2017,25-02-2017,1,473,2794,591,23-02-2017
1241,112410,No Show,21-02-2017,22-02-2017,1,473,2469,685,18-02-2017
1242,8760,Stayed,18-02-2017,19-02-2017,1,473,2729,578,17-02-2017
1243,9108,Cancelled,17-02-2017,18-02-2017,1,473,2469,543,16-02-2017
1244,79319,Cancelled,09-02-2017,10-02-2017,1,473,2339,495,09-02-2017
1245,168985,Cancelled,05-02-2017,06-02-2017,1,473,2209,486,04-02-2017
1246,91632,Stayed,04-02-2017,05-02-2017,2,473,4417,935,03-02-2017
1247,135886,Stayed,04-02-2017,05-02-2017,1,473,2209,486,04-02-2017
1248,74343,Cancelled,01-02-2017,02-02-2017,1,473,2404,508,01-02-2017
1249,129101,Cancelled,06-02-2017,07-02-2017,1,473,2144,545,05-02-2017
1250,197416,Cancelled,10-05-2017,11-05-2017,1,73,2469,523,19-02-2017
1251,109142,Stayed,07-02-2017,08-02-2017,1,73,2794,591,07-02-2017
1252,30922,Stayed,17-02-2017,18-02-2017,2,229,9617,2115,15-02-2017
1253,71982,Cancelled,08-02-2017,09-02-2017,1,229,2989,633,08-02-2017
1254,45602,Stayed,02-02-2017,03-02-2017,1,229,3834,811,02-02-2017
1255,194849,Stayed,26-02-2017,28-02-2017,1,428,9227,2030,25-02-2017
1256,187033,Stayed,14-02-2017,15-02-2017,1,143,8059,1705,14-02-2017
1257,147037,Stayed,08-02-2017,10-02-2017,1,143,16117,3410,07-02-2017
1258,23393,Cancelled,22-02-2017,23-02-2017,1,99,4679,990,22-02-2017
1259,43107,Cancelled,05-02-2017,06-02-2017,1,99,5134,1086,05-02-2017
1260,43107,Stayed,01-02-2017,02-02-2017,1,99,4549,963,01-02-2017
1261,191615,Cancelled,14-02-2017,15-02-2017,1,901,5264,1113,14-02-2017
1262,119953,Cancelled,15-02-2017,17-02-2017,1,357,7797,1650,14-02-2017
1263,31583,Stayed,25-02-2017,26-02-2017,1,328,3834,811,23-02-2017
1264,171359,Stayed,20-02-2017,21-02-2017,1,328,3704,783,19-02-2017
1265,51367,Stayed,18-02-2017,19-02-2017,1,328,5004,1101,18-02-2017
1266,40981,Stayed,10-02-2017,11-02-2017,1,817,5719,1210,10-02-2017
1267,18934,Cancelled,03-04-2017,04-04-2017,1,301,3054,672,09-02-2017
1268,134413,Stayed,05-03-2017,06-03-2017,1,301,3054,776,24-02-2017
1269,134413,Cancelled,26-02-2017,27-02-2017,1,301,3054,776,23-02-2017
1270,83516,Stayed,23-02-2017,24-02-2017,1,301,2664,563,20-02-2017
1271,74427,Cancelled,15-02-2017,16-02-2017,1,301,2469,543,08-02-2017
1272,55575,Stayed,19-02-2017,20-02-2017,1,301,3184,809,19-02-2017
1273,146873,No Show,03-02-2017,04-02-2017,1,301,3119,686,03-02-2017
1274,27905,Stayed,05-02-2017,06-02-2017,1,301,2664,563,04-02-2017
1275,92694,Stayed,04-02-2017,05-02-2017,1,301,2859,605,04-02-2017
1276,27492,Stayed,28-02-2017,01-03-2017,1,296,2794,591,28-02-2017
1277,130908,Stayed,15-02-2017,18-02-2017,1,421,6041,1278,14-02-2017
1278,130908,Stayed,11-02-2017,15-02-2017,1,421,8185,1731,11-02-2017
1279,122111,Stayed,11-02-2017,13-02-2017,1,421,6172,1306,05-02-2017
1280,122111,Cancelled,11-02-2017,12-02-2017,2,421,5197,1100,04-02-2017
1281,130908,Stayed,08-02-2017,10-02-2017,1,421,3897,825,08-02-2017
1282,142920,Cancelled,22-02-2017,24-02-2017,1,456,5457,1385,21-02-2017
1283,128226,Stayed,13-02-2017,14-02-2017,1,456,2534,536,09-02-2017
1284,45412,No Show,12-02-2017,13-02-2017,1,331,2534,536,12-02-2017
1285,19783,Stayed,09-02-2017,10-02-2017,1,331,2794,591,09-02-2017
1286,45412,Stayed,01-02-2017,02-02-2017,1,331,2274,481,01-02-2017
1287,90625,Stayed,01-02-2017,02-02-2017,1,331,2404,529,01-02-2017
1288,96030,Stayed,08-02-2017,10-02-2017,1,308,4612,976,08-02-2017
1289,195179,Cancelled,04-03-2017,06-03-2017,1,45,6367,1348,03-02-2017
1290,69807,Stayed,07-02-2017,08-02-2017,2,93,4027,853,07-02-2017
1291,160056,Stayed,02-02-2017,03-02-2017,1,81,2729,578,01-02-2017
1292,158191,Stayed,26-02-2017,27-02-2017,1,205,2599,550,26-02-2017
1293,134107,Stayed,22-02-2017,23-02-2017,1,205,3054,646,21-02-2017
1294,2029,Stayed,18-02-2017,19-02-2017,1,205,3119,660,18-02-2017
1295,191653,Stayed,11-02-2017,12-02-2017,1,205,3379,858,02-02-2017
1296,132914,Stayed,02-02-2017,05-02-2017,1,205,8966,1972,02-02-2017
1297,33086,Stayed,16-02-2017,17-02-2017,1,302,2794,591,16-02-2017
1298,79346,Stayed,05-02-2017,06-02-2017,1,683,4874,1031,05-02-2017
1299,36096,Stayed,19-03-2017,22-03-2017,1,668,10721,2268,14-02-2017
1300,186656,Stayed,01-03-2017,03-03-2017,1,668,5847,1238,27-02-2017
1301,191033,Stayed,10-02-2017,11-02-2017,1,668,3834,811,06-02-2017
1302,190562,Cancelled,28-02-2017,01-03-2017,1,716,2599,572,28-02-2017
1303,74653,Stayed,24-02-2017,25-02-2017,1,716,3444,875,24-02-2017
1304,9187,Cancelled,17-02-2017,18-02-2017,1,716,3379,858,17-02-2017
1305,74653,Stayed,15-02-2017,16-02-2017,1,716,3184,701,15-02-2017
1306,165419,Cancelled,15-02-2017,16-02-2017,1,716,3054,672,10-02-2017
1307,153758,Stayed,13-02-2017,14-02-2017,1,716,3119,660,10-02-2017
1308,164227,Cancelled,12-02-2017,13-02-2017,1,716,2794,591,12-02-2017
1309,136094,Stayed,06-02-2017,07-02-2017,1,716,4094,1040,04-02-2017
1310,136094,Cancelled,06-02-2017,07-02-2017,1,716,4094,1040,04-02-2017
1311,14778,Cancelled,03-03-2017,06-03-2017,1,135,7406,1566,27-02-2017
1312,20597,Stayed,02-02-2017,05-02-2017,1,135,8576,1887,02-02-2017
1313,28621,Cancelled,23-02-2017,24-02-2017,1,146,3466,734,21-02-2017
1314,2562,Stayed,11-02-2017,12-02-2017,1,146,3388,860,11-02-2017
1315,6114,Stayed,08-02-2017,09-02-2017,1,146,1856,393,08-02-2017
1316,12377,Cancelled,07-03-2017,11-03-2017,1,25,11565,2446,25-02-2017
1317,14557,Stayed,25-02-2017,27-02-2017,1,25,7342,1615,24-02-2017
1318,48802,Cancelled,25-02-2017,26-02-2017,1,25,3054,646,23-02-2017
1319,14557,Stayed,24-02-2017,25-02-2017,1,25,3314,729,24-02-2017
1320,14557,Cancelled,24-02-2017,27-02-2017,1,25,11954,2529,20-02-2017
1321,184770,No Show,14-02-2017,15-02-2017,1,25,3444,875,14-02-2017
1322,159873,Cancelled,09-02-2017,10-02-2017,1,25,2469,627,09-02-2017
1323,86273,Stayed,08-02-2017,09-02-2017,1,25,2469,543,08-02-2017
1324,142383,Stayed,08-03-2017,09-03-2017,3,147,12086,2659,16-02-2017
1325,85699,Stayed,25-02-2017,26-02-2017,1,147,4354,921,24-02-2017
1326,172411,No Show,05-02-2017,06-02-2017,1,147,3639,770,05-02-2017
1327,172411,Stayed,05-02-2017,06-02-2017,1,147,3639,770,05-02-2017
1328,172411,Cancelled,05-02-2017,07-02-2017,1,147,7212,1526,05-02-2017
1329,94413,Stayed,02-02-2017,03-02-2017,1,147,3184,673,01-02-2017
1330,37622,Stayed,27-02-2017,01-03-2017,1,166,8057,1705,26-02-2017
1331,9894,Stayed,28-02-2017,01-03-2017,1,49,2989,633,21-02-2017
1332,130164,Cancelled,25-02-2017,26-02-2017,1,394,4549,963,19-02-2017
1333,46140,Stayed,27-02-2017,28-02-2017,1,350,2469,543,26-02-2017
1334,77175,Stayed,21-03-2017,23-03-2017,1,366,3557,903,21-02-2017
1335,15447,Stayed,28-02-2017,01-03-2017,1,366,1560,343,28-02-2017
1336,182782,Cancelled,01-03-2017,04-03-2017,1,366,5639,1194,27-02-2017
1337,15447,Stayed,27-02-2017,28-02-2017,1,366,1560,396,27-02-2017
1338,15447,Stayed,28-02-2017,01-03-2017,1,366,2072,455,27-02-2017
1339,192084,Cancelled,18-02-2017,19-02-2017,1,366,2847,603,17-02-2017
1340,199611,Cancelled,17-02-2017,18-02-2017,1,366,2188,556,15-02-2017
1341,73006,Stayed,17-02-2017,18-02-2017,1,366,2018,513,16-02-2017
1342,136424,Stayed,12-02-2017,13-02-2017,1,366,2566,543,12-02-2017
1343,12114,Stayed,11-02-2017,12-02-2017,1,366,2491,527,08-02-2017
1344,136424,Stayed,11-02-2017,12-02-2017,2,366,5671,1440,11-02-2017
1345,48657,Stayed,27-02-2017,28-02-2017,2,375,2857,605,27-02-2017
1346,19309,Cancelled,06-02-2017,08-02-2017,1,375,4157,914,05-02-2017
1347,33558,Stayed,20-02-2017,22-02-2017,1,960,4360,959,17-02-2017
1348,118645,Cancelled,21-02-2017,22-02-2017,1,960,1560,343,19-02-2017
1349,192056,No Show,25-02-2017,28-02-2017,1,348,5066,1114,12-02-2017
1350,55452,Stayed,22-02-2017,24-02-2017,1,579,4677,990,21-02-2017
1351,30499,Stayed,07-03-2017,11-03-2017,1,380,10587,2240,14-02-2017
1352,73006,Stayed,25-02-2017,26-02-2017,1,380,2014,426,25-02-2017
1353,50594,No Show,24-02-2017,25-02-2017,1,380,1949,429,24-02-2017
1354,55452,Cancelled,22-02-2017,24-02-2017,1,380,4417,935,18-02-2017
1355,75341,Stayed,19-02-2017,21-02-2017,1,380,3897,825,15-02-2017
1356,58754,Cancelled,20-03-2017,21-03-2017,1,130,1429,363,17-02-2017
1357,187505,Stayed,20-02-2017,21-02-2017,1,396,2599,572,20-02-2017
1358,64143,Stayed,18-02-2017,19-02-2017,1,396,3704,815,18-02-2017
1359,195573,Cancelled,23-02-2017,24-02-2017,1,391,2534,536,23-02-2017
1360,60395,Stayed,22-02-2017,23-02-2017,1,564,2534,536,20-02-2017
1361,126821,Cancelled,28-02-2017,01-03-2017,1,62,2144,453,27-02-2017
1362,126821,Cancelled,27-02-2017,01-03-2017,1,62,4417,935,26-02-2017
1363,42520,Stayed,22-02-2017,23-02-2017,1,62,2144,453,22-02-2017
1364,82104,Cancelled,21-02-2017,22-02-2017,1,62,1754,371,21-02-2017
1365,50981,Cancelled,16-02-2017,17-02-2017,1,62,2664,563,16-02-2017
1366,49800,Cancelled,16-02-2017,17-02-2017,1,62,2209,468,16-02-2017
1367,55384,Cancelled,07-03-2017,09-03-2017,1,62,6367,1400,03-02-2017
1368,55576,Stayed,06-02-2017,07-02-2017,1,62,1949,413,06-02-2017
1369,195179,Stayed,04-02-2017,06-02-2017,1,62,4677,990,04-02-2017
1370,33021,No Show,11-02-2017,12-02-2017,1,62,2924,618,10-02-2017
1371,45972,Stayed,24-02-2017,25-02-2017,1,437,4419,935,24-02-2017
1372,183351,Cancelled,17-02-2017,19-02-2017,1,437,8707,1915,15-02-2017
1373,45090,Stayed,15-02-2017,16-02-2017,1,551,5654,1196,15-02-2017
1374,61890,Stayed,21-02-2017,22-02-2017,1,548,3444,728,21-02-2017
1375,183032,Cancelled,25-02-2017,26-02-2017,1,233,2794,591,17-02-2017
1376,90112,Stayed,22-02-2017,24-02-2017,1,233,5262,1157,21-02-2017
1377,90112,Stayed,21-02-2017,22-02-2017,1,233,2534,558,20-02-2017
1378,24154,Cancelled,15-02-2017,16-02-2017,1,233,2729,693,14-02-2017
1379,34224,No Show,14-02-2017,15-02-2017,1,233,3249,825,12-02-2017
1380,2161,Cancelled,07-02-2017,08-02-2017,1,233,2859,605,06-02-2017
1381,145528,Cancelled,05-02-2017,06-02-2017,1,233,2924,618,03-02-2017
1382,38837,Cancelled,05-02-2017,06-02-2017,1,233,2989,633,04-02-2017
1383,187774,Stayed,22-02-2017,23-02-2017,1,701,2859,605,22-02-2017
1384,50471,Stayed,21-02-2017,22-02-2017,1,701,3119,686,21-02-2017
1385,25812,Cancelled,05-02-2017,06-02-2017,1,378,3769,798,05-02-2017
1386,182602,Stayed,02-02-2017,04-02-2017,1,378,8034,1768,02-02-2017
1387,14708,Stayed,01-03-2017,03-03-2017,1,74,4807,1057,28-02-2017
1388,101051,Stayed,17-02-2017,18-02-2017,1,74,2924,618,17-02-2017
1389,77061,Cancelled,08-04-2017,10-04-2017,1,74,4547,963,15-02-2017
1390,15573,Cancelled,06-02-2017,07-02-2017,1,74,2404,508,06-02-2017
1391,85431,Stayed,05-02-2017,06-02-2017,1,74,2534,536,05-02-2017
1392,193175,Stayed,02-02-2017,04-02-2017,1,74,5132,1086,02-02-2017
1393,183557,Cancelled,15-02-2017,16-02-2017,1,74,2989,759,14-02-2017
1394,193175,Stayed,13-02-2017,14-02-2017,1,74,2339,495,13-02-2017
1395,52555,Stayed,23-02-2017,24-02-2017,1,116,1689,358,23-02-2017
1396,118827,Cancelled,14-02-2017,15-02-2017,1,116,2404,508,14-02-2017
1397,73278,Stayed,07-02-2017,08-02-2017,1,116,1299,275,07-02-2017
1398,103227,Cancelled,28-02-2017,01-03-2017,2,116,3117,660,28-02-2017
1399,199981,Stayed,15-02-2017,16-02-2017,1,178,2599,0,15-02-2017
1400,48403,Cancelled,14-02-2017,15-02-2017,1,178,2989,633,13-02-2017
1401,7310,Cancelled,23-02-2017,24-02-2017,2,263,4417,935,23-02-2017
1402,160722,Stayed,08-02-2017,09-02-2017,1,263,1624,343,08-02-2017
1403,3510,Stayed,26-02-2017,27-02-2017,1,21,2144,453,26-02-2017
1404,5977,Stayed,24-02-2017,25-02-2017,1,21,1819,385,24-02-2017
1405,5977,Stayed,24-02-2017,25-02-2017,1,21,1819,385,24-02-2017
